ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-1,04E4939551F205A96BFA4FFB8D223C4979CD9757.STORY,SYSSUM.TXT,0.66071,0.15546,0.25170,1
ROUGE-1,031B8B6885D3E15B77B7EEA92C65C956FB1C6E29.STORY,SYSSUM.TXT,0.50000,0.14504,0.22485,1
ROUGE-1,19F679CDD76BFCF9F16BDB93BAA581A64736A6D3.STORY,SYSSUM.TXT,0.40909,0.05202,0.09231,1
ROUGE-1,0B4F25312BE4B0531ACE1C3B7958B5AF1D91FAD9.STORY,SYSSUM.TXT,0.40741,0.08333,0.13836,1
ROUGE-1,03624E0F73B20592D74ADCD8B447350B137F29D6.STORY,SYSSUM.TXT,0.46809,0.09607,0.15942,1
ROUGE-1,08128ABB7DB9C87EFA48AA1B81FEB5A43314F386.STORY,SYSSUM.TXT,0.57895,0.06340,0.11429,1
ROUGE-1,0A5FA44FA4AC623F350CAFDB7B80ACB3590B172A.STORY,SYSSUM.TXT,0.50980,0.13333,0.21138,1
ROUGE-1,04ED684677A320B4ACA1C8B707AF7478A5AAB124.STORY,SYSSUM.TXT,0.66667,0.21990,0.33071,1
ROUGE-1,092188AC6029978DE4E35FC5AC30D6821689DDA7.STORY,SYSSUM.TXT,0.57692,0.07092,0.12632,1
ROUGE-1,1981ADA0021E5184D3C7457DAE6CA99C3C959324.STORY,SYSSUM.TXT,0.45455,0.28169,0.34783,1
ROUGE-1,0C57CF1CD31D577D4BBFDD9B339D50FA6FBE48EC.STORY,SYSSUM.TXT,0.51020,0.18248,0.26882,1
ROUGE-1,188464D37CE66C5573A984B70C817FBBC2D9AE31.STORY,SYSSUM.TXT,0.58537,0.11321,0.18972,1
ROUGE-1,14A5CF8A55EB431DFA4AD43BFE8FF9AE4B2B1643.STORY,SYSSUM.TXT,0.61111,0.09940,0.17098,1
ROUGE-1,15A14C2797E7BC017F2DCC0CB29443036572582E.STORY,SYSSUM.TXT,0.65116,0.06813,0.12335,1
ROUGE-1,05B6679217C2C4D76213EFB5F523C9416F85C736.STORY,SYSSUM.TXT,0.38462,0.11173,0.17316,1
ROUGE-1,11953F92A84792A88A08A09D2659C02481BE3064.STORY,SYSSUM.TXT,0.64000,0.12403,0.20779,1
ROUGE-1,0B84274E139B9AD1A77C155D3331E0B0AB3CF7FA.STORY,SYSSUM.TXT,0.49091,0.22500,0.30857,1
ROUGE-1,1ADFF4D52200BA0CF297ACA24B22678C793BD42A.STORY,SYSSUM.TXT,0.66667,0.10182,0.17666,1
ROUGE-1,191266FA135EC5239130881232F7872B6A8C2768.STORY,SYSSUM.TXT,0.45763,0.19708,0.27551,1
ROUGE-1,0DE0CE4131C91FF8EAD70205D282356FB4A07133.STORY,SYSSUM.TXT,0.38095,0.13793,0.20253,1
ROUGE-1,142D81F46C852980162CA3CB93C37E3B8F34F04C.STORY,SYSSUM.TXT,0.46667,0.10000,0.16471,1
ROUGE-1,0606D77613BC2E864CE150122870D2B8FD87C94C.STORY,SYSSUM.TXT,0.41026,0.09756,0.15764,1
ROUGE-1,1519A70778AA7F0A32C228CDA6F1A036720D3C43.STORY,SYSSUM.TXT,0.54237,0.09169,0.15686,1
ROUGE-1,071201B9998909688C3CB2DF355131EC08B4D671.STORY,SYSSUM.TXT,0.36111,0.07831,0.12871,1
ROUGE-1,0DF2A53DFE6C8330C1F0F48778F94277CC785E95.STORY,SYSSUM.TXT,0.35294,0.15385,0.21429,1
ROUGE-1,0E29FF26A3CCA8BB82BEF8769618640ED0391A1C.STORY,SYSSUM.TXT,0.48780,0.09346,0.15686,1
ROUGE-1,046C8F5A75070E8B928B7CEAB81D06522B0AF9F6.STORY,SYSSUM.TXT,0.66667,0.04000,0.07547,1
ROUGE-1,138B8ABCABD74DF13402A1B3E5F4E2A8CCF9169E.STORY,SYSSUM.TXT,0.63333,0.13475,0.22222,1
ROUGE-1,14C11888E48224F1FD117C95527F50233870DCCC.STORY,SYSSUM.TXT,0.52000,0.11659,0.19048,1
ROUGE-1,16C6D19EFCF4791BDBEAD4F663ADFF091C31693A.STORY,SYSSUM.TXT,0.28205,0.08594,0.13174,1
ROUGE-1,0022944FC603B8C03C02F2E67A874B067DB28196.STORY,SYSSUM.TXT,0.55319,0.08125,0.14169,1
ROUGE-1,136D879EE0BC242B00F3852B8EE763B812520A5F.STORY,SYSSUM.TXT,0.76316,0.16022,0.26484,1
ROUGE-1,15AC295F15243E437348904FE221A626FA0A29FE.STORY,SYSSUM.TXT,0.58696,0.10075,0.17197,1
ROUGE-1,1B7F4B2BC8038D155290B236E72A12905B6B0B9D.STORY,SYSSUM.TXT,0.48148,0.11017,0.17931,1
ROUGE-1,00E0938100E0BE74E844D2F0A9FCE75444B8EBB7.STORY,SYSSUM.TXT,0.55556,0.07764,0.13624,1
ROUGE-1,1507524E79B13D1DC26935BFA7C318CE89B22E7C.STORY,SYSSUM.TXT,0.51724,0.05376,0.09740,1
ROUGE-1,0A3FFF5779A8F7CFDDE5D284A429AB89FD5E85DF.STORY,SYSSUM.TXT,0.63636,0.12500,0.20896,1
ROUGE-1,11DA59BACBC2A4BC64F2E5E6A0D6DA94832A2EE5.STORY,SYSSUM.TXT,0.39216,0.10152,0.16129,1
ROUGE-1,068DC1B89B1829EB35A2154D2DC942DE76F2B88F.STORY,SYSSUM.TXT,0.60465,0.27368,0.37681,1
ROUGE-1,11D65511463A988AD646A08C0AAFA03D50DE90CC.STORY,SYSSUM.TXT,0.58537,0.23529,0.33566,1
ROUGE-1,124A1A23F59189DC814B3EF699F86B0EEE7C6235.STORY,SYSSUM.TXT,0.45833,0.06587,0.11518,1
ROUGE-1,15B9A3ECCA34869D4132D6EC3AFC01B0170B74C6.STORY,SYSSUM.TXT,0.66667,0.04741,0.08853,1
ROUGE-1,0A421106FB10078B00663DF3E88C5EE6F0437A66.STORY,SYSSUM.TXT,0.56364,0.13080,0.21233,1
ROUGE-1,0F9EBC225E3B5D1C9BDA9EAAE0A90D637510695E.STORY,SYSSUM.TXT,0.54902,0.20144,0.29474,1
ROUGE-1,141D806CD5FFEB9F94BD15E060415C50677520E8.STORY,SYSSUM.TXT,0.70000,0.15000,0.24706,1
ROUGE-1,1A853A5D49AD1E3D0AF1C4428DAA3FC1AB4C4D49.STORY,SYSSUM.TXT,0.58333,0.05303,0.09722,1
ROUGE-1,06C3DBA6E2603A9750D5EC34E5CCAC0E829DBDD9.STORY,SYSSUM.TXT,0.46429,0.16049,0.23853,1
ROUGE-1,096C37A5C0B16703258F5D7C3893CFD1DC0524E1.STORY,SYSSUM.TXT,0.50980,0.08904,0.15160,1
ROUGE-1,1A257B5B33BBBADF814606C2E02D929C46D81457.STORY,SYSSUM.TXT,0.55556,0.20979,0.30457,1
ROUGE-1,06A096DC7F292D4FA00AC13906FB0940773C71C0.STORY,SYSSUM.TXT,0.55357,0.14904,0.23485,1
ROUGE-1,150ED3BEEEDF4D0F96F99B36427898D1FCF2690F.STORY,SYSSUM.TXT,0.64865,0.10345,0.17844,1
ROUGE-1,01C754EF046B965A1AB6BC156A461D903DA2D4BE.STORY,SYSSUM.TXT,0.50000,0.10902,0.17901,1
ROUGE-1,08674DC4A35A0F09FE021302680040E5D55F6E5B.STORY,SYSSUM.TXT,0.40541,0.10791,0.17045,1
ROUGE-1,08CA27A53609720ACF5E95C1327EB18D755C1279.STORY,SYSSUM.TXT,0.75000,0.18750,0.30000,1
ROUGE-1,157585254F39AD34BA355642EAFA9491F7E3EE7F.STORY,SYSSUM.TXT,0.64444,0.08657,0.15263,1
ROUGE-1,17A5E6D0F7EBD6D69F5FBD3DAA08DB0416EC5351.STORY,SYSSUM.TXT,0.73611,0.16667,0.27179,1
ROUGE-1,049DFE66B3575ADE39D79C7D96603C3FA0C48B44.STORY,SYSSUM.TXT,0.57143,0.08946,0.15470,1
ROUGE-1,0726338597523C397D7E57C32E856D32717656AB.STORY,SYSSUM.TXT,0.50000,0.11333,0.18478,1
ROUGE-1,0472A6CFD1556E2DCF5232A9A7092994A49FA8F2.STORY,SYSSUM.TXT,0.32143,0.06977,0.11465,1
ROUGE-1,0522556E9FBA5CCF7823D4311AF81767539494CD.STORY,SYSSUM.TXT,0.53704,0.12719,0.20567,1
ROUGE-1,069E16B6CBB1927A212CC2E3FCA7097758FED03B.STORY,SYSSUM.TXT,0.48214,0.11020,0.17940,1
ROUGE-1,06397D8D59EE391ACFC8BEDFF8847749C7901619.STORY,SYSSUM.TXT,0.83721,0.06910,0.12766,1
ROUGE-1,1727576EF74D4458C9F6C1A5A1FD69D4172949F6.STORY,SYSSUM.TXT,0.41176,0.10096,0.16216,1
ROUGE-1,03494673A2A643E281ABDA44B79C3DFB2CC5C587.STORY,SYSSUM.TXT,0.54286,0.10920,0.18182,1
ROUGE-1,09226482FF5DBFC37E5453EC4EEF7D1D24849231.STORY,SYSSUM.TXT,0.53659,0.17188,0.26036,1
ROUGE-1,12DE52B5C60BD4B3C1C72386CA8D608D5113EA99.STORY,SYSSUM.TXT,0.58824,0.07874,0.13889,1
ROUGE-1,11D4111050441E11C1E653DF4C49BFCE6A25E55F.STORY,SYSSUM.TXT,0.40000,0.06780,0.11594,1
ROUGE-1,08800F26B9780D6491A5AAC0927D6089D793AC71.STORY,SYSSUM.TXT,0.47273,0.19697,0.27807,1
ROUGE-1,02F904FE74147528B532D3C6D642EDA430551ED8.STORY,SYSSUM.TXT,0.51163,0.13018,0.20755,1
ROUGE-1,059FA54D35EFCB2689D8DFC650C5929A22BBD0D2.STORY,SYSSUM.TXT,0.39024,0.06084,0.10526,1
ROUGE-1,140893172DB865FF1BFD8D688E699F55A7B09598.STORY,SYSSUM.TXT,0.52174,0.08136,0.14076,1
ROUGE-1,0B12BDDE83D956A46E14E00552818157B162D624.STORY,SYSSUM.TXT,0.45238,0.12667,0.19792,1
ROUGE-1,1815C857B1243E65E9DCBBB864E024ECCA012473.STORY,SYSSUM.TXT,0.37097,0.08099,0.13295,1
ROUGE-1,0507CCB674A6124193B3BE5076914EDBF1F92ED5.STORY,SYSSUM.TXT,0.65306,0.19162,0.29630,1
ROUGE-1,0977F78D50635DCB53D1B688FD98D306D465D758.STORY,SYSSUM.TXT,0.29730,0.05473,0.09244,1
ROUGE-1,0C9A20C8A314A3A64A643E908345814C1AEC5883.STORY,SYSSUM.TXT,0.63158,0.05581,0.10256,1
ROUGE-1,1366F527AF14CD862D70547A9CB7561ECE3F3175.STORY,SYSSUM.TXT,0.65957,0.07226,0.13025,1
ROUGE-1,14B449E9647F703A76C1D2649D4336BE8AA79A9A.STORY,SYSSUM.TXT,0.69355,0.18615,0.29352,1
ROUGE-1,1A3AB8F2ED55AC9329983887BFF36983F3154233.STORY,SYSSUM.TXT,0.41667,0.12500,0.19231,1
ROUGE-1,14B54D95652CB0F7CA88DA9685B4037A449590D8.STORY,SYSSUM.TXT,0.56098,0.09020,0.15541,1
ROUGE-1,15A92B46DED383347B2C792C787A411C8CC07EFD.STORY,SYSSUM.TXT,0.59091,0.33621,0.42857,1
ROUGE-1,1AB957A09213110F070BFAA6FF5C2DE1F3261C70.STORY,SYSSUM.TXT,0.67391,0.14554,0.23938,1
ROUGE-1,1779C9867EB78C1A226E35669052388396F3CB78.STORY,SYSSUM.TXT,0.65789,0.17730,0.27933,1
ROUGE-1,0F03095189E9364F5C3EC347238C099FF6F178D4.STORY,SYSSUM.TXT,0.65000,0.08609,0.15205,1
ROUGE-1,149BEB9A315B88386AD05457DF823476EC48D7D9.STORY,SYSSUM.TXT,0.47619,0.04320,0.07921,1
ROUGE-1,13F086EB034064A74AFD3600576B2F6F502C7E94.STORY,SYSSUM.TXT,0.41176,0.14737,0.21705,1
ROUGE-1,0E3B117811B66AC0FF778E285DDFACF556F14563.STORY,SYSSUM.TXT,0.42500,0.12782,0.19653,1
ROUGE-1,07DBEB1D52311BEB48B2B5ACCF6A7A76670B0BBF.STORY,SYSSUM.TXT,0.67647,0.14744,0.24211,1
ROUGE-1,14CEEE275F283E9DA2AEC11B5C031FC07264F47D.STORY,SYSSUM.TXT,0.47170,0.06579,0.11547,1
ROUGE-1,0055114867593ED8C267876B2D4BF0D2F5A97B88.STORY,SYSSUM.TXT,0.62500,0.19231,0.29412,1
ROUGE-1,11AC8FE2E268328F97EC8DCBA2C75EC418424F63.STORY,SYSSUM.TXT,0.42105,0.13675,0.20645,1
ROUGE-1,08BEF36B723BB5DFFB9C65090FD64DB0AFE639AD.STORY,SYSSUM.TXT,0.65217,0.11811,0.20000,1
ROUGE-1,065D4836BE5AC806FA8792B7AB511359092C7963.STORY,SYSSUM.TXT,0.55556,0.08772,0.15152,1
ROUGE-1,12979467B5935D934A600050AD4D245560401DCB.STORY,SYSSUM.TXT,0.57143,0.23762,0.33566,1
ROUGE-1,11E57B8ED79C4F4B110D81A5CD7152D42411C7A6.STORY,SYSSUM.TXT,0.42424,0.08235,0.13793,1
ROUGE-1,0B32EF8B9275C4D5A0CEF388C229D2A34EAEF8F4.STORY,SYSSUM.TXT,0.69388,0.08808,0.15632,1
ROUGE-1,14528EDB109DD9D3E774F068BF6BA46EABFD6385.STORY,SYSSUM.TXT,0.65385,0.19101,0.29565,1
ROUGE-1,142563F4E07A68E89FED540E867025550E6B6F0E.STORY,SYSSUM.TXT,0.57143,0.17486,0.26778,1
ROUGE-1,09553E8033D4086D5519835E9A5619D92E5B2F53.STORY,SYSSUM.TXT,0.60714,0.13027,0.21451,1
ROUGE-1,080231D8973D59979DCC1D5EC381C94DAF7FEFFC.STORY,SYSSUM.TXT,0.48718,0.04408,0.08085,1
ROUGE-1,0BC574EC7F60AA58121E31C73BC071DD14ED9047.STORY,SYSSUM.TXT,0.50000,0.09013,0.15273,1
ROUGE-1,17409DE80938883128190907E2E8F7960152BC30.STORY,SYSSUM.TXT,0.51786,0.10507,0.17470,1
ROUGE-1,03183BABD26C3C85D26E125708C90D6DF8C77390.STORY,SYSSUM.TXT,0.39474,0.10563,0.16667,1
ROUGE-1,094F9152C712949AD6C4E26E5C7BD21B5A6D817A.STORY,SYSSUM.TXT,0.60294,0.15074,0.24118,1
ROUGE-1,0561885FA27B3EAF9FD0F2F6936DD3250A04003D.STORY,SYSSUM.TXT,0.55172,0.17486,0.26556,1
ROUGE-1,12ABDDE4CB1B4F8F81B0DA720B9462F89B27DC33.STORY,SYSSUM.TXT,0.57895,0.12865,0.21053,1
ROUGE-1,07E246B1897B202FDA92E2BC87C96111E4CDFC24.STORY,SYSSUM.TXT,0.48485,0.28070,0.35556,1
ROUGE-1,168493A0160C64366899150135867A7EC7FDA3AA.STORY,SYSSUM.TXT,0.47826,0.18487,0.26667,1
ROUGE-1,00BC0DB28043D0D0FDEDCE94A6A1BC41835A9326.STORY,SYSSUM.TXT,0.46154,0.09524,0.15789,1
ROUGE-1,0BBD0299B67AA76F5D977AA1B5FA6A439AA88413.STORY,SYSSUM.TXT,0.39344,0.09524,0.15335,1
ROUGE-1,0FFFCF0026B266B1697DD41B367BB69AB4ED628C.STORY,SYSSUM.TXT,0.56818,0.17606,0.26882,1
ROUGE-1,10995EB07611EA6AEB529FB1A73518721DD36758.STORY,SYSSUM.TXT,0.43478,0.07874,0.13333,1
ROUGE-1,12ED0A34A02255C17BE7D7A65ACE05B817FEF621.STORY,SYSSUM.TXT,0.71739,0.16667,0.27049,1
ROUGE-1,136290EB96C1C4CB42DBB45D977CB2961FBD0873.STORY,SYSSUM.TXT,0.36000,0.11613,0.17561,1
ROUGE-1,022CD8D9FEF3474225634D02589B4EE507299AE5.STORY,SYSSUM.TXT,0.58824,0.10870,0.18349,1
ROUGE-1,15D8584A28DCD0AF0375121AC0CA042B18A47810.STORY,SYSSUM.TXT,0.55556,0.10870,0.18182,1
ROUGE-1,15F2A5AA83D00FA392B2DADFDF6E59E9B906A643.STORY,SYSSUM.TXT,0.43182,0.06960,0.11987,1
ROUGE-1,11FE957FCE9EE303E0D600D9EE3A170DE2CD158F.STORY,SYSSUM.TXT,0.65000,0.22222,0.33121,1
ROUGE-1,0EC4590DB94212436CDB84558322A09F54F56E03.STORY,SYSSUM.TXT,0.69231,0.15882,0.25837,1
ROUGE-1,10265B4A9C573D339B282589A4DAA0981170AEA8.STORY,SYSSUM.TXT,0.60784,0.13964,0.22711,1
ROUGE-1,0D029B3147A3875E0B7DDAE8E65EB22377A7268F.STORY,SYSSUM.TXT,0.60606,0.08969,0.15625,1
ROUGE-1,0FEA0EBA7E5302D66877C1FFA45505FB35EEA5E5.STORY,SYSSUM.TXT,0.72500,0.19595,0.30851,1
ROUGE-1,0AC7ADFF1E1DA0757F8AE1825872B0AC51236928.STORY,SYSSUM.TXT,0.42424,0.15730,0.22951,1
ROUGE-1,14BC3DCBE3F12BF84B9E38C3CFCDA99ED48001FD.STORY,SYSSUM.TXT,0.57143,0.12075,0.19938,1
ROUGE-1,0AE89D16AC1CB5F01F865B1751ACBF21C40FE3AE.STORY,SYSSUM.TXT,0.40476,0.06855,0.11724,1
ROUGE-1,09CDE546DE8EEF6C89101D4525E06D5ECC8DED72.STORY,SYSSUM.TXT,0.67442,0.09764,0.17059,1
ROUGE-1,012819FFA2547138101055ADD33DEEBE7BEAA3D4.STORY,SYSSUM.TXT,0.74194,0.11330,0.19658,1
ROUGE-1,08C481188AEE4B272FA4345CE9187D362C2AA00C.STORY,SYSSUM.TXT,0.63265,0.12062,0.20261,1
ROUGE-1,181BCA076C524CEFB056C125729C6393CCFB1D0F.STORY,SYSSUM.TXT,0.88889,0.09950,0.17897,1
ROUGE-1,0F21E7AEEFAEEAE3C83EA68FFF6D92D47E59929B.STORY,SYSSUM.TXT,0.40000,0.15493,0.22335,1
ROUGE-1,1326E9B67DC405653DC7734DD85AE15155225062.STORY,SYSSUM.TXT,0.60000,0.15287,0.24365,1
ROUGE-1,16B1C3885877B1819711A2DE85182366C3273542.STORY,SYSSUM.TXT,0.48780,0.18182,0.26490,1
ROUGE-1,0F77635F2C3E988BBF98DB4BD1EA249712809E79.STORY,SYSSUM.TXT,0.61290,0.15079,0.24204,1
ROUGE-1,105BB3C75C7E5729503FDDFE5651D932085DDCD4.STORY,SYSSUM.TXT,0.72727,0.23188,0.35165,1
ROUGE-1,1790A3942BCD6763BF8F7B8B029EA9995CB94A6A.STORY,SYSSUM.TXT,0.59615,0.07711,0.13656,1
ROUGE-1,1A148C8FD898154DA03CD8AB8CCE1669E40D60A3.STORY,SYSSUM.TXT,0.48214,0.10887,0.17763,1
ROUGE-1,1AC32CF34AA9624BF5665D5332F310D0A47109F4.STORY,SYSSUM.TXT,0.71429,0.10000,0.17544,1
ROUGE-1,01FBAF3399DE8741E75EF5A1D6499B39F9F23552.STORY,SYSSUM.TXT,0.53659,0.09565,0.16236,1
ROUGE-1,16F25923A023286E5B443DB5235E5F51819D91D5.STORY,SYSSUM.TXT,0.43077,0.10853,0.17337,1
ROUGE-1,060969BC17829B0545D78A1B3C8181218133099D.STORY,SYSSUM.TXT,0.45833,0.08871,0.14865,1
ROUGE-1,0BE6780CE474319678B65A7E025D83F2F95BA7F6.STORY,SYSSUM.TXT,0.54545,0.14778,0.23256,1
ROUGE-1,0FB0AA74D73C32C8805442E8E6FAC0581D0F265E.STORY,SYSSUM.TXT,0.54717,0.22137,0.31522,1
ROUGE-1,04692780F63D101507037A9F09F050E29B2477FC.STORY,SYSSUM.TXT,0.41667,0.14815,0.21858,1
ROUGE-1,031F080DAD47A505F565A706F8B30A04DC29604A.STORY,SYSSUM.TXT,0.57692,0.09009,0.15584,1
ROUGE-1,1352E8DC82EDCF0D65789AD4100876BF0DE05659.STORY,SYSSUM.TXT,0.58333,0.05585,0.10194,1
ROUGE-1,053D9E42872E7DA4BC9C8794593C6C48D1F7BCF5.STORY,SYSSUM.TXT,0.61765,0.06604,0.11932,1
ROUGE-1,094A06FD920433493C65AE494B68E360AB2BDFE3.STORY,SYSSUM.TXT,0.66667,0.18987,0.29557,1
ROUGE-1,0BDD3B035E46B04CB7AB586AB4495826EA5CE03E.STORY,SYSSUM.TXT,0.34694,0.06538,0.11003,1
ROUGE-1,13AEA944206DE647F95EF335966DA646A422E111.STORY,SYSSUM.TXT,0.60976,0.12821,0.21186,1
ROUGE-1,1061AD080470CD1005505388EDCB619A05802F30.STORY,SYSSUM.TXT,0.45161,0.04348,0.07932,1
ROUGE-1,0F3792B01200FEEBE62593A555BC1FBE983B2CA7.STORY,SYSSUM.TXT,0.46512,0.14925,0.22599,1
ROUGE-1,04039631A7B1CC432B032BDFEA89290B02BCB428.STORY,SYSSUM.TXT,0.68750,0.12791,0.21569,1
ROUGE-1,005ACF7AB98656D8A9DF9CC305CF0DE84545B35A.STORY,SYSSUM.TXT,0.51163,0.15827,0.24176,1
ROUGE-1,02A45F544DFDF4503DBB1C3B1FB374F978EB7237.STORY,SYSSUM.TXT,0.62857,0.12941,0.21463,1
ROUGE-1,0BDE18B3B50CF2BA878D274A00EEE589F67F539E.STORY,SYSSUM.TXT,0.50943,0.21600,0.30337,1
ROUGE-1,187EFC0CABB0FC1E604E4F41F18F81CD05D47ED3.STORY,SYSSUM.TXT,0.50980,0.09701,0.16301,1
ROUGE-1,115433982AA0885ECCBD181D711FCABCCB4FDB69.STORY,SYSSUM.TXT,0.82609,0.17925,0.29457,1
ROUGE-1,1579EB1501DBD4F918FCF2F70F866B98CEE33763.STORY,SYSSUM.TXT,0.57500,0.08679,0.15082,1
ROUGE-1,014CFB5391B7EEEC17B3254DFA61AC5BF637FCDD.STORY,SYSSUM.TXT,0.76923,0.10989,0.19231,1
ROUGE-1,09B58E832F1E7AC866A632C53A55AE3CA950F1B3.STORY,SYSSUM.TXT,0.65909,0.09831,0.17109,1
ROUGE-1,1019DA8890171F0F3739ED3836218038AA552D2C.STORY,SYSSUM.TXT,0.48889,0.22680,0.30986,1
ROUGE-1,062D002236CC6C2CEDD512964136D1D294BA54C5.STORY,SYSSUM.TXT,0.61905,0.23423,0.33987,1
ROUGE-1,043E06EE6FA0DA12A898FDF309AD7B99A8472C02.STORY,SYSSUM.TXT,0.63415,0.20000,0.30409,1
ROUGE-1,06A0506A90C6DCD7F3217FF3A61B319190720906.STORY,SYSSUM.TXT,0.54545,0.05070,0.09278,1
ROUGE-1,00B5FAA0F7261D78EF02A9F23262B5A1EB82A6D0.STORY,SYSSUM.TXT,0.55882,0.09453,0.16170,1
ROUGE-1,0845E239A23E627A48FEE743C45B8C80C6EB56C4.STORY,SYSSUM.TXT,0.54167,0.22807,0.32099,1
ROUGE-1,0C1B456491849E0846DB61596177DB9043BE1A88.STORY,SYSSUM.TXT,0.46939,0.11165,0.18039,1
ROUGE-1,0D559F6EA47994A8173048746E9715DD79BD35D6.STORY,SYSSUM.TXT,0.52727,0.18954,0.27885,1
ROUGE-1,10B5206DEFA6C64F38F95A4FFC2F6FED3993093B.STORY,SYSSUM.TXT,0.41667,0.07299,0.12422,1
ROUGE-1,06B705E76D7AD984F10B40FB18A78804A3B867D9.STORY,SYSSUM.TXT,0.57692,0.11811,0.19608,1
ROUGE-1,0A8A17ABDFEC5B84ECF46907C72621A58BAC4D38.STORY,SYSSUM.TXT,0.63043,0.11069,0.18831,1
ROUGE-1,07579AE0DAD0BB7E6FEA045723DEB29C26919EA8.STORY,SYSSUM.TXT,0.40476,0.15315,0.22222,1
ROUGE-1,0E3E281FDE434A9FC914CB61F064A75887828E97.STORY,SYSSUM.TXT,0.52000,0.09630,0.16250,1
ROUGE-1,0537CB3BEED70475E9F3784B9CB7A7C5D37C206C.STORY,SYSSUM.TXT,0.62712,0.10165,0.17494,1
ROUGE-1,1103FDA804EC7BDD25EE40889175AD2233487878.STORY,SYSSUM.TXT,0.69388,0.19209,0.30088,1
ROUGE-1,0E4BC29471E4FFA620E415545BC346125978579A.STORY,SYSSUM.TXT,0.40541,0.15789,0.22727,1
ROUGE-1,1A053B1997C09CB3BC90AAA50955C29F11E667EF.STORY,SYSSUM.TXT,0.64444,0.11647,0.19728,1
ROUGE-1,0FAD8446DE13C5BA5CA0E8B7BFC9BD727EC085E5.STORY,SYSSUM.TXT,0.42857,0.09449,0.15484,1
ROUGE-1,12C41F38600CB918429FDE3B00096688793F2F40.STORY,SYSSUM.TXT,0.54688,0.13208,0.21277,1
ROUGE-1,1AA2F97E61402F37D31153B222E3BC9A48EF552D.STORY,SYSSUM.TXT,0.51163,0.05542,0.10000,1
ROUGE-1,0AA52A11710EE0B17644143A3D21F70E8689EC3C.STORY,SYSSUM.TXT,0.42857,0.22581,0.29577,1
ROUGE-1,0CA0337F5043A528C65CBFA7BCADF791A975AD41.STORY,SYSSUM.TXT,0.37500,0.06316,0.10811,1
ROUGE-1,02C70BAF610FB3A66D4B00AB74DD907E848B56CE.STORY,SYSSUM.TXT,0.40541,0.09554,0.15464,1
ROUGE-1,04B636E2F38878FED51BDF38D1C54EC6635AA2FD.STORY,SYSSUM.TXT,0.45238,0.10497,0.17040,1
ROUGE-1,044BDDE9A8E597B21408D670B9B85269BE8D68CA.STORY,SYSSUM.TXT,0.58491,0.18675,0.28311,1
ROUGE-1,085A4510210D7F4B4855A02459A6E788BCDE4817.STORY,SYSSUM.TXT,0.31915,0.09494,0.14634,1
ROUGE-1,0E72DF8DF6E2433B7AE83343C041953CC3D7311B.STORY,SYSSUM.TXT,0.51613,0.05714,0.10289,1
ROUGE-1,00083697263E215E5E7EDA753070F08AA374DD45.STORY,SYSSUM.TXT,0.28571,0.08850,0.13514,1
ROUGE-1,075A0FD896C4D9BA135D55372EF419F41A682138.STORY,SYSSUM.TXT,0.51429,0.13953,0.21951,1
ROUGE-1,0F6364E9523F11B84F13D1913EA926D8BDF42190.STORY,SYSSUM.TXT,0.61290,0.06230,0.11310,1
ROUGE-1,12BA651F8A47F1A0ACA0D22DE3F0497AD7D73E1A.STORY,SYSSUM.TXT,0.52381,0.22680,0.31655,1
ROUGE-1,1AB42010A1590DF610D0563DF78ED53CCA40A3CE.STORY,SYSSUM.TXT,0.29412,0.09709,0.14599,1
ROUGE-1,029CB353E9CC8DDFDA29F13217A20E01D38A1D95.STORY,SYSSUM.TXT,0.60784,0.15049,0.24125,1
ROUGE-1,0534697013F80AEAEBD88C82C051AD370D7C7C2E.STORY,SYSSUM.TXT,0.54348,0.05447,0.09901,1
ROUGE-1,08BA69AF952088F99D307F76F6E566B4CB9ECF7F.STORY,SYSSUM.TXT,0.40741,0.03039,0.05656,1
ROUGE-1,025FE377CBA5CDDC3A7E97F4C03DABD957C4EEF4.STORY,SYSSUM.TXT,0.58065,0.08780,0.15254,1
ROUGE-1,0D76E199F3ADBF1B7F31191E5BDFC0612729ABF9.STORY,SYSSUM.TXT,0.63636,0.08216,0.14553,1
ROUGE-1,057B5C7A98D0D6A76C6BFCC3CF20D2784CD50577.STORY,SYSSUM.TXT,0.40816,0.05970,0.10417,1
ROUGE-1,164F138877A6E1CF80CD90D6766493BE96692EEA.STORY,SYSSUM.TXT,0.46667,0.15217,0.22951,1
ROUGE-1,05B3B6007AC58EE9D886D0C5DCC347A3175348DC.STORY,SYSSUM.TXT,0.61290,0.15574,0.24837,1
ROUGE-1,00A7E6767322697AA9236E2135AECC9785C6B410.STORY,SYSSUM.TXT,0.66667,0.10728,0.18482,1
ROUGE-1,06EF65CB4CD7F1B1F717525F44FEBF463B745D51.STORY,SYSSUM.TXT,0.52083,0.06329,0.11287,1
ROUGE-1,15CD44BDE9381387D8D8840F74CB48D60F1BACCE.STORY,SYSSUM.TXT,0.43243,0.07882,0.13333,1
ROUGE-1,1875CE79EDDB50D2B33D7CBE29E7D9F8C633A756.STORY,SYSSUM.TXT,0.61905,0.18310,0.28261,1
ROUGE-1,0FB58968189D48E17EAA203967BAF56952934314.STORY,SYSSUM.TXT,0.54762,0.14557,0.23000,1
